ID,Action,Activity Type,Timestamp,Career,Plan,Curricular Unit,Course Edition,Course Year,Grade,Credits,Unified Curricular Unit,Unified Curricular Unit Name
57270,Evaluation,Exam,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,11.0,10,1373,Prog 1
57270,Evaluation,Exam,Wed Dec 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1062,2,2020,10.0,13,1062,Calculo Divv
57270,Evaluation,Exam,Fri Feb 26 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1023,1,2021,2.0,9,1023,Matematica Discreta 1
57270,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1031,1,2021,2.0,9,1031,Geometria y Algebra Lineal 2
57289,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,3.0,9,1030,Geometria y Algebra Lineal 1
57289,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,3.0,10,1151,Fisica 1
57289,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,3.0,13,1061,Calculo Div
57398,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57398,Evaluation,Course,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57398,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
57398,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,0.0,16,1061,Calculo Div
57409,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
57414,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57422,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,0.0,10,1373,Prog 1
57422,Evaluation,Course,Thu Dec 06 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1023,2,2018,0.0,9,1023,Matematica Discreta 1
57435,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,8.0,10,1373,Prog 1
57435,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,8.0,10,1373,Prog 1
57435,Evaluation,Exam,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,7.0,4,MI2,Matematica Inicial
57435,Evaluation,Exam,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,7.0,4,MI2,Matematica Inicial
57435,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,1.0,10,1151,Fisica 1
57435,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,1.0,9,1030,Geometria y Algebra Lineal 1
57435,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
57436,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57436,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
57436,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,0.0,10,1151,Fisica 1
57496,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
57496,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57524,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57524,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
57524,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,1.0,10,1373,Prog 1
57524,Evaluation,Course,Wed Jul 03 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,1,2019,0.0,10,1373,Prog 1
57524,Evaluation,Course,Tue Jul 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,1,2020,0.0,10,1373,Prog 1
57542,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,1.0,9,1030,Geometria y Algebra Lineal 1
57542,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
57542,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,2.0,16,1061,Calculo Div
57542,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,1.0,10,1373,Prog 1
57582,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,4.0,4,MI2,Matematica Inicial
57582,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,2.0,9,1030,Geometria y Algebra Lineal 1
57582,Evaluation,Exam,Mon Aug 10 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,2,2020,2.0,4,MI2,Matematica Inicial
57582,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57582,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
57582,Evaluation,Exam,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,2,2020,2.0,4,MI2,Matematica Inicial
57582,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,4.0,10,1373,Prog 1
57582,Evaluation,Exam,Mon Feb 08 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,MI2,1,2021,5.0,4,MI2,Matematica Inicial
57582,Evaluation,Exam,Mon Mar 01 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1322,1,2021,0.0,10,1373,Prog 1
57593,Evaluation,Exam,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,9.0,9,1030,Geometria y Algebra Lineal 1
57593,Evaluation,Exam,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,9.0,9,1030,Geometria y Algebra Lineal 1
57593,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,2.0,10,1151,Fisica 1
57593,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,1.0,13,1061,Calculo Div
57593,Evaluation,Exam,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,8.0,10,1373,Prog 1
57593,Evaluation,Exam,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,8.0,10,1373,Prog 1
57593,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,2.0,13,1061,Calculo Div
57593,Evaluation,Course,Fri Jul 05 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,4.0,12,1321,Prog 2
57593,Evaluation,Course,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,1.0,9,1023,Matematica Discreta 1
57593,Evaluation,Exam,Thu Jul 25 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1321,1,2019,2.0,12,1321,Prog 2
57593,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,2,2019,0.0,9,1023,Matematica Discreta 1
57649,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
57649,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57649,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
57664,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57667,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57667,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
57694,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57694,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
57707,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57707,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
57710,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57710,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
57710,Evaluation,Course,Tue Dec 11 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1052,2,2018,3.0,16,1061,Calculo Div
57710,Evaluation,Exam,Wed Jul 17 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1052,1,2019,2.0,16,1061,Calculo Div
57735,Evaluation,Exam,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,6.0,4,MI2,Matematica Inicial
57735,Evaluation,Exam,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,6.0,4,MI2,Matematica Inicial
57735,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,1.0,9,1030,Geometria y Algebra Lineal 1
57735,Evaluation,Course,Wed Aug 05 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,5.0,10,1151,Fisica 1
57735,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,4.0,9,1030,Geometria y Algebra Lineal 1
57735,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,3.0,10,1373,Prog 1
57735,Evaluation,Exam,Thu Feb 04 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1322,1,2021,3.0,10,1373,Prog 1
57760,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
57774,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
57793,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
57793,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
57793,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
57807,Evaluation,Course,Thu Jul 16 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,1,2020,0.0,13,1061,Calculo Div
57807,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57838,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57838,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,1.0,10,1373,Prog 1
57841,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,MI2,2,2019,1.0,4,MI2,Matematica Inicial
57841,Evaluation,Course,Sat Nov 30 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,2,2019,0.0,10,1151,Fisica 1
57841,Evaluation,Course,Mon Dec 02 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,2,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57841,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57841,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,4.0,13,1061,Calculo Div
57841,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
57841,Evaluation,Exam,Wed Dec 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,6.0,13,1061,Calculo Div
57841,Evaluation,Exam,Sat Jan 30 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1030,1,2021,6.0,9,1030,Geometria y Algebra Lineal 1
57841,Evaluation,Exam,Sat Feb 20 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1151,1,2021,3.0,10,1151,Fisica 1
57841,Evaluation,Exam,Wed Feb 24 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1062,1,2021,1.0,13,1062,Calculo Divv
57841,Evaluation,Exam,Sat Feb 27 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1031,1,2021,0.0,9,1031,Geometria y Algebra Lineal 2
57905,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57905,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,2.0,13,1061,Calculo Div
57905,Evaluation,Course,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,0.0,10,1373,Prog 1
57905,Evaluation,Course,Tue Nov 26 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,2,2019,0.0,9,1023,Matematica Discreta 1
57906,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,0.0,9,1030,Geometria y Algebra Lineal 1
57906,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
57906,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,1.0,10,1373,Prog 1
57965,Evaluation,Exam,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,8.0,4,MI2,Matematica Inicial
57965,Evaluation,Exam,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,8.0,4,MI2,Matematica Inicial
57965,Evaluation,Course,Mon Nov 30 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,2,2020,2.0,9,1030,Geometria y Algebra Lineal 1
57965,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,2.0,13,1061,Calculo Div
57965,Evaluation,Exam,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,11.0,10,1373,Prog 1
57984,Evaluation,Course,Tue Jul 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,1,2020,0.0,10,1373,Prog 1
57984,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
57984,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
57994,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
57994,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
58001,Evaluation,Exam,Fri Feb 15 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1070,1,2019,20.0,16,1061,Calculo Div
58001,Evaluation,Exam,Fri Feb 15 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1071,1,2019,20.0,9,1030,Geometria y Algebra Lineal 1
58005,Evaluation,Exam,Mon Feb 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,1,2020,2.0,10,1151,Fisica 1
58005,Evaluation,Exam,Fri Aug 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,10.0,10,1151,Fisica 1
58030,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
58030,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
58030,Evaluation,Course,Wed Nov 21 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1322,2,2018,0.0,10,1373,Prog 1
58030,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
58043,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
58043,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
58043,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
58077,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
58077,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
58117,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,1.0,9,1030,Geometria y Algebra Lineal 1
58117,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,1.0,13,1061,Calculo Div
58121,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
58121,Evaluation,Course,Mon Dec 07 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1061,2,2020,1.0,13,1061,Calculo Div
58136,Evaluation,Course,Sat Jun 22 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1030,1,2019,0.0,9,1030,Geometria y Algebra Lineal 1
58136,Evaluation,Course,Sat Jun 29 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1061,1,2019,0.0,13,1061,Calculo Div
58136,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,0.0,10,1151,Fisica 1
58136,Evaluation,Course,Tue Dec 01 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1224,2,2020,,7,1221,Economia
58136,Evaluation,Exam,Mon Dec 21 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1224,2,2020,10.0,7,1221,Economia
58154,Evaluation,Course,Mon Jul 27 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1030,1,2020,0.0,9,1030,Geometria y Algebra Lineal 1
58154,Evaluation,Course,Tue Aug 04 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1023,2,2020,0.0,9,1023,Matematica Discreta 1
58155,Evaluation,Course,Wed Jul 15 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,MI2,1,2020,1.0,4,MI2,Matematica Inicial
58155,Evaluation,Course,Thu Dec 24 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1322,2,2020,0.0,10,1373,Prog 1
58165,Evaluation,Course,Sat Dec 01 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,2,2018,0.0,10,1151,Fisica 1
58165,Evaluation,Exam,Mon Feb 17 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,1,2020,1.0,10,1151,Fisica 1
58165,Evaluation,Course,Tue Dec 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1151,2,2020,0.0,10,1151,Fisica 1
58165,Evaluation,Exam,Sat Feb 20 00:00:00 UTC 2021,INGENIERIA EN COMPUTACION,1997,1151,1,2021,8.0,10,1151,Fisica 1
58212,Evaluation,Course,Sat Jun 23 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,1,2018,0.0,9,1030,Geometria y Algebra Lineal 1
58212,Evaluation,Course,Sat Jul 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1151,1,2018,0.0,10,1151,Fisica 1
58212,Evaluation,Course,Fri Jul 13 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,1,2018,0.0,13,1061,Calculo Div
58230,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,9.0,10,1373,Prog 1
58230,Evaluation,Exam,Wed Nov 20 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1322,2,2019,9.0,10,1373,Prog 1
58230,Evaluation,Exam,Wed Jul 22 00:00:00 UTC 2020,INGENIERIA EN COMPUTACION,1997,1321,1,2020,10.0,12,1321,Prog 2
58252,Evaluation,Course,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,1.0,13,1061,Calculo Div
58288,Evaluation,Exam,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,6.0,9,1030,Geometria y Algebra Lineal 1
58288,Evaluation,Exam,Mon Nov 26 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1030,2,2018,6.0,9,1030,Geometria y Algebra Lineal 1
58288,Evaluation,Exam,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,7.0,13,1061,Calculo Div
58288,Evaluation,Exam,Fri Dec 07 00:00:00 UTC 2018,INGENIERIA EN COMPUTACION,1997,1061,2,2018,7.0,13,1061,Calculo Div
58288,Evaluation,Course,Sat Jul 06 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1151,1,2019,0.0,10,1151,Fisica 1
58288,Evaluation,Course,Mon Jul 08 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1023,1,2019,4.0,9,1023,Matematica Discreta 1
58288,Evaluation,Course,Thu Jul 11 00:00:00 UTC 2019,INGENIERIA EN COMPUTACION,1997,1031,1,2019,2.0,9,1031,Geometria y Algebra Lineal 2
